,Content ID,Type,Datetime,Category,score
621,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,,4/28/2021 11:19,fitness,
622,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,12/27/2020 17:21,technology,
623,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,worried,5/21/2021 11:57,soccer,
624,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,2/24/2021 18:34,science,
625,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,like,6/14/2021 17:44,dogs,
626,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,10/20/2020 15:14,cooking,
627,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,12/9/2020 20:38,animals,
628,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,indifferent,2/1/2021 11:27,soccer,
629,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,12/6/2020 6:38,fitness,
630,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,8/28/2020 15:56,Travel,
631,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,10/12/2020 7:35,dogs,
632,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,12/6/2020 22:28,healthy eating,
633,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,12/14/2020 10:46,science,
634,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,9/11/2020 20:55,cooking,0
635,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,7/26/2020 11:28,soccer,0
636,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,9/27/2020 17:24,soccer,72
637,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,11/4/2020 17:10,dogs,
638,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,12/18/2020 6:02,soccer,
639,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,intrigued,12/20/2020 5:16,public speaking,
640,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,4/3/2021 17:52,travel,72
641,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,1/16/2021 5:14,culture,72
642,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,4/19/2021 1:27,soccer,
643,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,,8/24/2020 5:24,culture,
644,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,8/6/2020 13:32,technology,
645,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,5/5/2021 8:51,animals,
646,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,indifferent,5/10/2021 20:46,soccer,
647,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,4/13/2021 21:53,soccer,
648,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,12/28/2020 6:16,food,
649,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,2/3/2021 11:48,science,
650,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,11/22/2020 19:07,"""dogs""",70
651,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,12/3/2020 11:55,animals,
652,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,9/10/2020 0:27,education,
653,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,4/24/2021 11:29,studying,
654,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,10/12/2020 17:18,public speaking,72
655,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,2/24/2021 23:54,culture,
656,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,11/1/2020 0:44,animals,
657,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,11/22/2020 17:16,animals,72
658,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,8/14/2020 19:14,fitness,
659,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,intrigued,6/1/2021 13:54,tennis,
660,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,6/22/2020 20:21,technology,
661,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,12/31/2020 5:25,fitness,70
662,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,2/24/2021 9:21,cooking,
663,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,7/20/2020 8:19,science,72
664,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,12/15/2020 2:38,cooking,
665,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,1/18/2021 22:57,Fitness,
666,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,7/29/2020 6:29,fitness,
667,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,1/25/2021 6:02,public speaking,
668,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,12/22/2020 12:17,fitness,
669,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,12/31/2020 9:10,science,
670,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,11/30/2020 6:20,animals,72
671,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,3/15/2021 20:37,travel,
672,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,4/21/2021 10:50,soccer,
673,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,8/20/2020 14:35,technology,
674,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,11/27/2020 10:15,tennis,
675,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,2/27/2021 7:34,culture,
676,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,5/16/2021 15:45,fitness,
677,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,9/16/2020 9:55,dogs,
678,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,6/12/2021 15:54,dogs,
679,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,cherish,1/20/2021 8:55,travel,70
680,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,want,4/23/2021 18:00,technology,
681,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,12/21/2020 21:36,cooking,
682,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,like,5/7/2021 18:00,animals,
683,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,scared,5/23/2021 4:00,cooking,
684,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,super love,5/31/2021 22:21,food,
685,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,5/5/2021 4:57,food,
686,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,disgust,5/11/2021 3:04,fitness,0
687,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,3/12/2021 12:19,studying,
688,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,8/15/2020 22:11,tennis,
689,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,adore,4/14/2021 15:46,fitness,72
690,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,indifferent,3/19/2021 4:10,studying,
691,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,interested,8/17/2020 11:18,education,
692,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,worried,12/10/2020 8:38,cooking,
693,34a3747a-0b77-42f6-ae19-87c38b94b674,,11/12/2020 22:00,animals,
694,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,4/3/2021 9:24,travel,
695,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,3/19/2021 19:32,technology,
696,34a3747a-0b77-42f6-ae19-87c38b94b674,love,5/18/2021 7:58,culture,
697,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,3/14/2021 7:11,science,70
698,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,7/2/2020 11:39,studying,72
699,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,9/19/2020 15:11,science,
700,34a3747a-0b77-42f6-ae19-87c38b94b674,love,4/5/2021 19:34,Education,
701,34a3747a-0b77-42f6-ae19-87c38b94b674,love,5/27/2021 20:53,animals,
702,34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,1/9/2021 20:40,fitness,
703,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,4/15/2021 14:51,culture,72
704,34a3747a-0b77-42f6-ae19-87c38b94b674,like,9/7/2020 1:45,veganism,
705,34a3747a-0b77-42f6-ae19-87c38b94b674,love,11/23/2020 5:19,cooking,
706,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,5/13/2021 3:52,education,72
707,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,3/1/2021 20:21,veganism,
708,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,8/17/2020 16:53,technology,70
709,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,6/30/2020 10:29,veganism,
710,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,4/30/2021 2:55,animals,
711,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,8/9/2020 10:14,science,
712,34a3747a-0b77-42f6-ae19-87c38b94b674,scared,1/31/2021 14:19,public speaking,
713,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,8/17/2020 10:20,education,
714,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,2/21/2021 17:06,soccer,
715,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,10/19/2020 18:27,cooking,
716,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,6/18/2021 1:10,public speaking,
717,34a3747a-0b77-42f6-ae19-87c38b94b674,like,9/3/2020 13:24,cooking,
718,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,3/9/2021 12:10,travel,
719,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,6/23/2020 21:54,culture,
720,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,3/18/2021 13:28,travel,
721,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,9/6/2020 17:27,fitness,
722,34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,4/28/2021 7:00,tennis,0
723,34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,8/5/2020 15:37,culture,0
724,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,3/4/2021 21:16,culture,
725,34a3747a-0b77-42f6-ae19-87c38b94b674,love,10/12/2020 5:59,technology,
726,34a3747a-0b77-42f6-ae19-87c38b94b674,love,5/7/2021 4:02,cooking,
727,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,7/20/2020 4:52,animals,
728,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,4/29/2021 9:59,education,72
729,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,4/29/2021 6:42,technology,
730,34a3747a-0b77-42f6-ae19-87c38b94b674,dislike,2/13/2021 18:54,healthy eating,
731,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,8/23/2020 13:12,travel,
732,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,10/9/2020 19:16,science,70
733,34a3747a-0b77-42f6-ae19-87c38b94b674,want,6/8/2021 15:13,tennis,
734,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,11/17/2020 18:45,education,
735,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,4/18/2021 0:54,Healthy Eating,
736,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,1/14/2021 9:05,healthy eating,72
737,34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,5/14/2021 17:54,education,
738,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,8/24/2020 14:46,technology,
739,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,2/14/2021 18:33,technology,
740,2920dccb-e06f-49fc-8049-b6d4164dfe84,,12/5/2020 18:31,education,
741,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,2/23/2021 1:14,travel,72
742,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,7/21/2020 9:23,soccer,0
743,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,1/17/2021 23:46,dogs,
744,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,5/19/2021 10:39,cooking,
745,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,10/29/2020 13:22,travel,
746,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,7/20/2020 16:35,science,
747,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,3/14/2021 19:23,soccer,
748,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,7/29/2020 21:13,science,
749,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,1/9/2021 11:20,studying,
750,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,6/27/2020 17:59,"""cooking""",
751,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,12/7/2020 11:41,food,
752,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,5/10/2021 11:45,fitness,
753,2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,2/4/2021 11:26,travel,
754,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,9/30/2020 18:21,veganism,
755,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,2/2/2021 9:22,food,
756,2920dccb-e06f-49fc-8049-b6d4164dfe84,want,5/3/2021 18:01,public speaking,
757,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,5/10/2021 19:45,tennis,
758,2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,10/7/2020 13:22,studying,
759,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,10/25/2020 17:21,education,
760,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,4/10/2021 18:40,tennis,
761,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,1/3/2021 20:01,cooking,
762,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,4/29/2021 4:36,veganism,
763,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,5/7/2021 14:55,fitness,
764,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,2/9/2021 8:21,soccer,
765,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,1/2/2021 2:38,science,
766,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,8/2/2020 11:25,soccer,
767,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,1/11/2021 10:46,tennis,
768,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,11/26/2020 18:31,travel,72
769,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,11/14/2020 16:47,veganism,
770,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,8/16/2020 2:17,Science,
771,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,9/28/2020 3:59,culture,
772,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,4/12/2021 15:08,tennis,
773,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,6/21/2020 14:10,public speaking,0
774,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,2/11/2021 0:21,travel,
775,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,1/12/2021 21:32,veganism,
776,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,4/18/2021 18:04,public speaking,
777,2920dccb-e06f-49fc-8049-b6d4164dfe84,cherish,3/29/2021 21:05,science,70
778,2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,8/27/2020 23:25,animals,
779,2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,3/14/2021 5:20,education,
780,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,2/14/2021 11:57,fitness,72
781,f4e3840e-bb71-40c2-afc5-9408d842646d,,10/30/2020 7:17,dogs,
782,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,6/28/2020 7:53,tennis,70
783,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,12/9/2020 23:38,soccer,72
784,f4e3840e-bb71-40c2-afc5-9408d842646d,hate,3/27/2021 5:17,animals,
785,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,4/17/2021 18:59,science,
786,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,7/5/2020 19:22,tennis,72
787,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,5/8/2021 7:39,food,
788,f4e3840e-bb71-40c2-afc5-9408d842646d,like,10/2/2020 0:45,animals,
789,f4e3840e-bb71-40c2-afc5-9408d842646d,interested,1/4/2021 4:40,food,
790,f4e3840e-bb71-40c2-afc5-9408d842646d,intrigued,6/6/2021 18:49,technology,
791,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,12/6/2020 18:13,culture,
792,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,10/2/2020 1:50,dogs,
793,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,11/2/2020 14:43,dogs,70
794,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,12/10/2020 8:47,culture,
795,f4e3840e-bb71-40c2-afc5-9408d842646d,want,4/15/2021 4:37,science,
796,f4e3840e-bb71-40c2-afc5-9408d842646d,hate,12/13/2020 0:43,studying,
797,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,6/21/2020 13:09,travel,
798,f4e3840e-bb71-40c2-afc5-9408d842646d,scared,8/18/2020 11:34,travel,
799,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,3/19/2021 21:35,animals,72
800,f4e3840e-bb71-40c2-afc5-9408d842646d,disgust,3/8/2021 2:51,"""public speaking""",0
801,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,11/26/2020 16:05,technology,70
802,f4e3840e-bb71-40c2-afc5-9408d842646d,want,2/20/2021 5:52,science,
803,f4e3840e-bb71-40c2-afc5-9408d842646d,peeking,12/22/2020 11:15,tennis,
804,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,3/25/2021 13:06,cooking,
805,f4e3840e-bb71-40c2-afc5-9408d842646d,indifferent,8/26/2020 19:10,Science,
806,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,12/7/2020 6:14,public speaking,
807,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,4/2/2021 19:50,travel,72
808,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,4/23/2021 11:45,fitness,
809,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,12/23/2020 18:50,animals,
810,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,9/6/2020 21:20,culture,
811,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,intrigued,9/3/2020 17:05,food,
812,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,3/9/2021 7:35,education,
813,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,want,12/17/2020 4:03,animals,
814,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,10/11/2020 5:56,cooking,70
815,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,11/23/2020 18:07,food,70
816,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,3/25/2021 1:29,animals,70
817,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,disgust,2/21/2021 8:37,travel,0
818,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,9/9/2020 7:25,tennis,
819,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,5/10/2021 0:06,healthy eating,
820,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,adore,10/9/2020 4:55,healthy eating,72
821,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,9/1/2020 10:45,science,
822,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,intrigued,9/22/2020 9:51,studying,
823,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,heart,12/11/2020 1:37,dogs,
824,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,peeking,5/25/2021 6:06,cooking,
825,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,11/18/2020 20:32,food,
826,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,6/1/2021 12:27,healthy eating,
827,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,worried,8/17/2020 21:00,dogs,
828,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,3/9/2021 10:29,food,
829,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,like,12/11/2020 10:43,veganism,
830,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,2/23/2021 23:48,veganism,
831,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,10/2/2020 21:47,science,
832,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,hate,4/14/2021 3:24,dogs,
833,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,11/11/2020 11:26,healthy eating,
834,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,disgust,12/4/2020 13:10,technology,0
835,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,worried,3/2/2021 10:11,veganism,
836,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,8/2/2020 11:39,travel,
837,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,10/18/2020 5:43,fitness,
838,74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,12/22/2020 19:44,travel,0
839,74718bbf-e5a3-442f-8ca2-4a3428757fc1,peeking,12/7/2020 7:22,travel,
840,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dislike,9/12/2020 15:36,Soccer,
841,74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,6/8/2021 21:29,science,
842,74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,4/17/2021 17:26,travel,
843,74718bbf-e5a3-442f-8ca2-4a3428757fc1,interested,1/30/2021 20:09,food,
844,74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,11/27/2020 20:16,studying,70
845,74718bbf-e5a3-442f-8ca2-4a3428757fc1,love,1/27/2021 5:51,public speaking,
846,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,8/3/2020 9:02,healthy eating,
847,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,6/30/2020 22:30,culture,
848,74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,11/25/2020 2:16,science,
849,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,1/30/2021 3:07,animals,
850,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,9/17/2020 9:32,"""culture""",
851,74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,2/15/2021 9:38,public speaking,
852,74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,9/21/2020 12:23,science,72
853,74718bbf-e5a3-442f-8ca2-4a3428757fc1,worried,6/7/2021 3:26,tennis,
854,74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,8/17/2020 8:57,animals,
855,74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,12/20/2020 5:07,studying,
856,74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,2/15/2021 23:04,tennis,
857,74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,11/16/2020 16:06,cooking,
858,74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,7/8/2020 10:18,animals,0
859,74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,11/6/2020 15:34,veganism,
860,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,5/23/2021 16:37,soccer,
861,74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,10/7/2020 9:16,tennis,
862,74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,9/1/2020 22:33,healthy eating,
863,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,3/17/2021 16:26,travel,
864,74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,6/24/2020 21:45,food,72
865,74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,7/20/2020 9:08,education,70
866,74718bbf-e5a3-442f-8ca2-4a3428757fc1,love,12/25/2020 21:27,animals,
867,74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,11/8/2020 3:05,culture,
868,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,2/18/2021 10:43,animals,
869,74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,2/1/2021 11:49,culture,
870,74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,10/22/2020 15:01,cooking,0
871,89fd8f89-807f-4076-b7e7-84db361e11c1,,4/8/2021 6:36,public speaking,
872,89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,9/9/2020 0:41,public speaking,
873,89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,7/5/2020 10:43,studying,
874,89fd8f89-807f-4076-b7e7-84db361e11c1,hate,4/7/2021 20:19,cooking,
875,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,1/27/2021 2:55,Science,
876,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,1/17/2021 23:43,veganism,0
877,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,6/23/2020 11:28,tennis,0
878,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,10/22/2020 9:15,technology,
879,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,3/10/2021 18:08,travel,72
880,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,12/28/2020 9:05,studying,
881,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,5/19/2021 11:51,food,
882,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,5/4/2021 21:19,veganism,72
883,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,12/26/2020 13:56,animals,
884,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,1/23/2021 11:26,animals,
885,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,intrigued,9/23/2020 11:14,culture,
886,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,11/3/2020 4:22,soccer,
887,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,super love,9/2/2020 0:42,food,
888,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,12/11/2020 9:58,education,
889,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,1/14/2021 0:16,soccer,
890,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,super love,10/16/2020 14:01,public speaking,
891,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,2/3/2021 8:07,travel,
892,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,12/15/2020 7:10,travel,
893,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,10/10/2020 22:18,public speaking,
894,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,3/23/2021 19:44,technology,
895,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,5/30/2021 7:14,studying,
896,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,indifferent,7/24/2020 12:25,fitness,
897,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,2/5/2021 19:47,studying,
898,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,2/9/2021 4:51,soccer,
899,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,10/4/2020 22:03,food,72
900,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,intrigued,1/15/2021 21:57,"""veganism""",
901,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,6/24/2020 1:16,healthy eating,
902,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,indifferent,7/2/2020 22:14,cooking,
903,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,2/16/2021 12:59,travel,
904,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,like,1/1/2021 1:06,science,
905,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,4/16/2021 5:04,healthy eating,
